Date,Open,Close,(H-L)*100/L,PE_NIFTY50,crude open,crude close,crude (H-L)*100/L,gold open,gold close,gold (H-L)*100/L,euronext open,euronext close,euronext (H-L)*100/L,nasdaq open,nasdaq close,nasdaq (H-L)*100/L,sp500 open,sp500 close,sp500 (H-L)*100/L,treasury open,treasury close,treasury (H-L)*100/L,usd_inr open,usd_inr close,usd_inr (H-L)*100/L,is_nifty_pe_imputed,crude is_holiday,gold is_holiday,euronext is_holiday,nasdaq is_holiday,sp500 is_holiday,treasury is_holiday,(C-O)*100/O,crude (C-O)*100/O,gold (C-O)*100/O,euronext (C-O)*100/O,nasdaq (C-O)*100/O,sp500 (C-O)*100/O,treasury (C-O)*100/O,usd_inr (C-O)*100/O,(O2-O1)*100/O1,(C2-C1)*100/C1,(O2-C1)*100/C1,crude (O2-O1)*100/O1,crude (C2-C1)*100/C1,crude (O2-C1)*100/C1,gold (O2-O1)*100/O1,gold (C2-C1)*100/C1,gold (O2-C1)*100/C1,euronext (O2-O1)*100/O1,euronext (C2-C1)*100/C1,euronext (O2-C1)*100/C1,nasdaq (O2-O1)*100/O1,nasdaq (C2-C1)*100/C1,nasdaq (O2-C1)*100/C1,sp500 (O2-O1)*100/O1,sp500 (C2-C1)*100/C1,sp500 (O2-C1)*100/C1,treasury (O2-O1)*100/O1,treasury (C2-C1)*100/C1,treasury (O2-C1)*100/C1,usd_inr (O2-O1)*100/O1,usd_inr (C2-C1)*100/C1,usd_inr (O2-C1)*100/C1
2016-11-17,8105.100098000001,8079.950195,1.1283723583529914,21.49,46.439999,46.490002,3.455021729682728,1224.599976,1216.5,1.1560693641618602,867.679993,873.7199710000001,0.9613989795775657,5295.069824,5333.970215,0.8677809984240614,2178.610107,2187.1201170000004,0.5242072686799881,2.2230000000000003,2.276,2.699055330634259,67.974998,67.981499,0.33942738077250567,0,0,0,0,0,0,0,-0.31029725353061144,0.10767226760706183,-0.6614385234970821,0.6961066347878964,0.7346530318388611,0.3906164748183949,2.384165542060246,0.009563810505741621,-1.2253787111169423,-0.39018076110290956,-0.08013215544985242,-1.1914914893617068,-0.3002337486546547,-0.40746728699405654,-0.3823373312173306,-0.5640039124275908,0.09808337227887876,-0.8626289286845612,0.551250162681427,-0.14385508729930496,0.7866698420399887,0.7439709366881431,0.009249949812550895,0.04960106109286322,0.46763697097329526,0.07672081202354519,-2.4572180781044173,2.384165542060246,0.0,0.3646955630475679,0.3446566637442139,0.3350608086576612
2016-11-18,8097.549805,8074.100098000001,1.0020798423773458,21.41,46.09,46.860001,2.6660884032381205,1211.900024,1208.5,0.38933674542536156,876.51001,870.159973,1.0361739648449664,5340.970215,5321.509765999999,0.5882766396727135,2186.850098,2181.899902,0.4361629858240512,2.28,2.335,3.8817820908690015,67.974998,67.9748,0.45850438938901394,0,0,0,0,0,0,0,-0.2895901546109636,1.670646561076139,-0.28055317539955604,-0.7244682807444391,-0.3643616836758734,-0.22636192597411675,2.412280701754388,-0.00029128356869856376,-0.09315483965293136,-0.072402636882829,0.21781829807427933,-0.7536585002941076,0.7958678943485564,-0.860404351025823,-1.0370694307444528,-0.6576243321002928,-0.3781320180846648,1.01765824627007,-0.4074529732822185,0.3193287429159364,0.8668514774244462,-0.23360552267353007,0.1312343286116402,0.37822238010942755,-0.23867984933358954,-0.012345869707919288,2.564102564102533,2.5922671353251436,0.17574692442883233,0.0,-0.0098541516420525,-0.009562895928494353
2016-11-21,8102.100098000001,7929.100098000001,2.3501881575360706,21.19,47.009998,48.900002,4.574472340425539,1209.599976,1209.599976,0.0,874.0,875.5599980000001,1.3119201018833682,5336.779785,5368.8598630000015,0.668707368298227,2186.429932,2198.179932,0.5611896736510635,2.315,2.339,1.3419913419913332,68.168503,68.16999799999999,0.36316880596356516,0,0,0,0,0,0,0,-2.135248860264083,4.020429866855135,0.0,0.17848947368421797,0.6011130174448764,0.5374057420286071,1.0367170626349953,0.0021930949547055434,0.05619345492868799,-1.7958657712940362,0.34678787307746983,1.9960902581904971,4.353395126901516,0.32009602389895253,-0.18978859266035597,0.09101994207694197,0.09101994207694197,-0.28636409982356614,0.6205784186306129,0.441301268634664,-0.07845821697772815,0.8897869041325501,0.2869489989018481,-0.01921329680457662,0.746140094927239,0.20761859862807874,1.5350877192982448,0.17130620985010836,-0.8565310492505307,0.28467084324150793,0.28716230132341813,0.28496295686049056
2016-11-22,7989.149901999999,8002.299805,1.0191279328148894,21.38,49.099998,49.119999,3.8014167802537857,1210.400024,1211.0,0.2898310756508371,882.0200199999999,879.7199710000001,0.4332053853165485,5384.75,5386.350098,0.4968627462552888,2201.560059,2202.939941,0.4688991598630343,2.298,2.3209999999999997,1.7052907739396606,68.2155,68.2155,0.7799941477554473,0,0,0,0,0,0,0,0.16459702423043954,0.040735235875155595,0.049568406155287015,-0.2607706115332675,0.029715362830207148,0.06267746339052582,1.0008703220191428,0.0,-1.3940854177780793,0.9231779911375027,0.7573344169932383,4.44586277157466,0.44989159714143856,0.40898975832353024,0.0661415357038786,0.11574272716421419,0.0661415357038786,0.917622425629272,0.4751214090984668,0.737816027999938,0.8988606787716735,0.3257718667707188,0.2959685558102665,0.6920014576529354,0.21654319242507825,0.15376935030630978,-0.7343412526997772,-0.769559640872175,-1.7528858486532628,0.06894239704808847,0.06674783824991426,0.06674783824991426
2016-11-23,8051.200195,8033.299805,1.0297136119060468,21.47,49.130001,48.950001,1.914762198888198,1212.800049,1189.099976,2.275025184128543,881.7299800000001,877.5300289999999,0.9259407633497307,5366.549805,5380.680176,0.5606763815666271,2198.550049,2204.719971,0.4652501448375812,2.3209999999999997,2.3569999999999998,4.136148211977608,68.385002,68.385498,0.8268622617631394,0,0,0,0,0,0,0,-0.2223319451318262,-0.36637491621464013,-1.9541616129997386,-0.47633074697087663,0.26330457208902924,0.2806359583583884,1.5510555794916003,0.000725305235782514,0.7766820470406666,0.38738863520997313,0.6110792046237323,0.061105908802683295,-0.3460871405962407,0.02036237826470444,0.198283621316242,-1.8084247729149516,0.14864153592071272,-0.032883607335787435,-0.24893626065017882,0.2284828202450795,-0.33799517154928793,-0.10526463926110452,-0.36760130031934235,-0.1367216845933883,0.08080247522281869,-0.19927424794011772,1.0008703220191428,1.5510555794916003,0.0,0.24848018412237938,0.24920729159794153,0.24848018412237938
2016-11-24,8011.799805,7965.5,0.9091460572122845,21.29,49.03,49.0,0.922887612797374,1189.2,1185.55,0.894257257893627,879.7100220000001,879.340027,0.6999400717051962,5366.549805,5366.549805,0,2198.550049,2198.550049,0,2.3209999999999997,2.3209999999999997,0,68.7985,68.7985,0.3864649263526365,0,0,0,1,1,1,0,-0.5778951811939326,-0.06118702834999601,-0.30692902791793486,-0.042058745580608736,0.0,0.0,0.0,0.0,-0.48937287666090956,-0.8439844976008581,-0.26763597179104703,-0.20354365553544307,0.10214300097766138,0.1634300273048117,-1.945914251855374,-0.2985431058489918,0.008411740141189838,-0.22909031628934873,0.20626051988930083,0.24842374938263134,0.0,-0.2626130997903875,-0.2626130997903875,0.0,-0.2798505969536569,-0.2798505969536569,0.0,-1.5273652948663563,-1.5273652948663563,0.6046618233629619,0.6039321377757645,0.6039321377757645
2016-11-25,8007.950195,8114.299805,1.8240511486507627,21.52,49.0,47.240002,4.658589859969786,1177.0,1178.199951,1.045033899745107,880.830017,882.179993,0.6112354723247115,5388.490234000001,5398.919922,0.3651071850690135,2206.27002,2213.350098,0.32090713900920775,2.379,2.372,1.7872340425531874,68.745003,68.745499,0.5970222766767508,0,0,0,0,0,0,0,1.328050342600795,-3.5918326530612332,0.10194995751913183,0.1532618069258973,0.19355492071211344,0.32090713900920775,-0.2942412778478398,0.0007215069872001934,-0.0480492535222421,1.8680535434059342,0.5329256794928128,-0.06118702834999601,-3.5918326530612332,0.0,-1.0258997645475998,-0.6199695499978786,-0.7211842604698204,0.12731411169484286,0.32296562339928503,0.1694441233482058,0.4088367721764019,0.6031830165787566,0.4088367721764019,0.3511391975593803,0.6731731673214281,0.3511391975593803,2.498922878069809,2.1973287376131134,2.498922878069809,-0.07775896276809302,-0.07703801681724354,-0.07775896276809302
2016-11-28,8080.649901999999,8126.899901999999,0.99175602801711,21.55,46.759998,48.240002,5.7409033795494,1188.0,1190.599976,0.21885319865320163,880.169983,875.3800050000001,0.854546744588558,5387.919922,5368.810059,0.5845366108307992,2210.209961,2201.719971,0.4899100817955304,2.325,2.32,1.3396715643906765,68.508499,68.508499,1.079851580699276,0,0,0,0,0,0,0,0.5723549536350125,3.1651070643758272,0.21885319865320163,-0.5442105607457282,-0.35467978879882844,-0.3841259495617644,-0.21505376344087557,0.0,0.9078441452519348,0.15528261591020165,-0.41469878866523535,-4.571432653061214,2.116850037389928,-1.0160964853472954,0.9345794392523255,1.0524550598967064,0.8317814808668222,-0.07493318656963677,-0.770816392794782,-0.22784579291631468,-0.010583892245030757,-0.557701603932026,-0.20374445553779097,0.1785792747163395,-0.5254535651864956,-0.1418725850391822,-2.2698612862547263,-2.1922428330522825,-1.9814502529510891,-0.3440308235930889,-0.34474984318608737,-0.34474984318608737
2016-11-29,8131.549805,8142.149901999999,0.8445312578046149,21.43,48.09,46.380001,4.747386966349598,1193.199951,1187.900024,1.3057507789231648,873.7199710000001,879.9500119999999,1.020035250752449,5370.97998,5379.919922,0.8077477637304709,2200.76001,2204.659912,0.5600190864508248,2.327,2.302,2.1739130434782705,68.55549599999999,68.55549599999999,0.3363475899073043,0,0,0,0,0,0,0,0.13035764711766262,-3.555830734040344,-0.44417760791544136,0.7130477964088833,0.16644899130680013,0.17720705493917688,-1.0743446497636366,0.0,0.6298986296560338,0.18764842909222423,0.0572161962872908,2.8443157760614124,-3.8557233061474516,-0.3109494066770413,0.43770631313131414,-0.2267723882433459,0.21837519338234745,-0.7328143568376966,0.5220597881944844,-0.18963581421990172,-0.3144059719750181,0.2069334336269879,0.040417168351147836,-0.42755897252967356,0.13352928795322683,-0.04360050381720937,0.08602150537633246,-0.7758620689655049,0.3017241379310365,0.06860024768604589,0.06860024768604589,0.06860024768604589
2016-11-30,8172.149901999999,8224.5,1.16718370857265,21.61,46.759998,50.470001,7.957221390374336,1187.099976,1170.800049,2.1748458325230757,879.4799800000001,884.6199949999999,1.0211485961933553,5391.350098,5323.680176,1.3049192232317264,2204.969971,2198.810059,0.6953778903009855,2.359,2.3680000000000003,2.3789294817332163,68.605003,68.608002,0.4644620830199342,0,0,0,0,0,0,0,0.6405915044116917,7.9341384916227,-1.3730879731733703,0.5844379766325014,-1.2551572569012626,-0.2793648929924619,0.38151759220010906,0.004371401310199197,0.4992910081548674,1.0114048376801854,0.3684530543048625,-2.7656519026824755,8.818456040999223,0.819312185870813,-0.5112282308499805,-1.4395129770617854,-0.06734977555653554,0.6592511549675883,0.5307100331058301,-0.053415761530761774,0.3792625940862271,-1.0453639982636154,0.21245996531022993,0.19129577877052828,-0.2653403805348509,0.01406380178241573,1.3751611516974682,2.867072111207647,2.476107732406607,0.07221448736947078,0.07658904546472556,0.07221448736947078
2016-12-01,8244.0,8192.900391,0.8032938291937519,21.53,50.459999,50.459999,0.0,1172.699951,1166.900024,1.2586186206896555,883.340027,877.6099849999999,1.031242045282732,5323.879883,5251.1098630000015,1.6824427362811534,2200.169922,2191.080078,0.6930547767665551,2.414,2.441,3.703703703703698,68.584999,68.587997,0.473153160084272,0,0,0,0,0,0,0,-0.6198399927219933,0.0,-0.4945789411054613,-0.6486790844812518,-1.3668606655150906,-0.41314281724827984,1.1184755592377638,0.004371218260135201,0.8792068043492085,-0.38421313149736847,0.23709648002918637,7.9127484137189175,-0.019817713100500622,-0.019817713100500622,-1.2130423124530387,-0.33310769019279096,0.1622738230685039,0.43890106514987703,-0.7924317830957373,-0.14469128068939074,-1.251453045592965,-1.3631606445322686,0.0037512959719210315,-0.21769226171470812,-0.3515529214704216,0.06184540562901297,2.3314963967782987,3.082770270270241,1.9425675675675658,-0.02915822334415008,-0.029158406332829845,-0.033528159003959335
2016-12-02,8153.549805,8086.799805,1.1059411299382926,21.25,53.869999,54.459999,3.102533047625178,1172.300049,1175.099976,0.9345014382475592,872.0599980000001,872.0,1.1847589433993777,5249.02002,5255.649902,0.6731857465899438,2191.1201170000004,2191.949951,0.43776114129783217,2.427,2.39,2.7379949452400965,68.218002,68.216499,0.5293353762877429,0,0,0,0,0,0,0,-0.8186618294655723,1.0952292759463411,0.2388404745345296,-0.006880031206302206,0.12630704350029553,0.03787259281502475,-1.5245158632056,-0.002203230754249663,-1.0971639374090292,-1.2950308307977498,-0.4803010426347454,6.7578281164848875,7.9270711043811115,6.7578281164848875,-0.03410096501318405,0.7027124716213029,0.4627667228499277,-1.2769747385170782,-0.6392344088929192,-0.6323978868585822,-1.4061148005806712,0.0864586557593805,-0.039798119912271,-0.4113230032602777,0.03970064849452282,0.0018273636094967571,0.5385252692626352,-2.089307660794748,-0.5735354362965905,-0.5350980613122114,-0.5416370447441476,-0.5394456992234398
2016-12-05,8088.75,8128.75,1.0556210301233104,21.34,54.23,54.939999,2.8247555691366832,1181.800049,1174.0,2.5669793431287946,868.400024,880.820007,2.2016943717514836,5283.580078,5308.8901369999985,0.9776892938272663,2200.649902,2204.709961,0.42954909042256517,2.423,2.387,3.6833192209991372,68.01149699999999,68.01149699999999,0.3624475432440599,0,0,0,0,0,0,0,0.49451398547364356,1.309236584916107,-0.6600142728543701,1.4302144929466243,0.47903237248898556,0.18449363509889238,-1.4857614527445384,0.0,-0.7947434743117987,0.5187490232423375,0.02411578185470553,0.6682773467287406,0.8813808461509476,-0.4223264859039122,0.8103727376027825,-0.09360701408098748,0.5701704652234518,-0.41969291200076864,1.0114686926605554,-0.4128412844036644,0.6584097196870697,1.0130095419738305,0.53143144084562,0.4349275480637571,0.5821305360635076,0.3969046371716134,-0.16481252575195615,-0.1255230125523088,1.380753138075308,-0.3027133512353619,-0.3005167415583876,-0.3005167415583876
2016-12-06,8153.149901999999,8143.149901999999,0.5885005432798351,21.56,54.209999,53.93,2.6345291479820565,1170.900024,1167.599976,0.6340522793396142,881.0599980000001,891.159973,1.5501047775535959,5317.740234000001,5333.0,0.6424656388384742,2207.26001,2212.22998,0.4799754876778417,2.385,2.396,1.0513036164844447,68.0,68.012497,0.6539595800205245,0,0,0,0,0,0,0,-0.1226519826103889,-0.5165080338776717,-0.2818385799264522,1.1463436114369951,0.2869595980343753,0.22516468279603075,0.4612159329140608,0.018377941176472845,0.796166305053303,0.1771478025526685,0.3001679471013263,-0.036881799741828036,-1.838367343253866,-1.328722266631266,-0.9223239590506971,-0.5451468483816058,-0.26405247018739253,1.4578504894191546,1.1739022635529173,0.02724631571635605,0.6465342721356349,0.4541413059571342,0.16670333669785986,0.300370722030463,0.3410888113640542,0.1156636947765799,-1.5683037556747936,0.3770423125261768,-0.0837871805613788,-0.016904494838554385,0.00147033963979748,-0.016904494838554385
2016-12-07,8168.399901999999,8102.049805,1.3983311049210911,21.28,53.959999,53.0,2.43764370512638,1167.699951,1175.0,1.0373778936067612,898.330017,899.590027,0.6316195136694791,5322.669922,5393.759765999999,1.7074585052050617,2210.719971,2241.350098,1.4803525691914121,2.371,2.347,1.2787723785166127,67.733002,67.722,0.6433668218936761,0,0,0,0,0,0,0,-0.8122777752807342,-1.779093806135923,0.6251647945817229,0.14026137122833404,1.3356049697195393,1.385527221982108,-1.0122311261071326,-0.01624318969356553,0.18704427348084085,-0.5047198872012104,0.3100765711533615,-0.4611695344248212,-1.7244576302614445,0.055625811236792444,-0.2733002762326353,0.633780759858471,0.008562435941672497,1.9601410845121459,0.9459641652913353,0.8045742871353179,0.09270268540912951,1.1393168198012171,-0.19370106881679838,0.15675366673271185,1.316324173493011,-0.06825732467471424,-0.5870020964360512,-2.045075125208673,-1.043405676126874,-0.3926441176470563,-0.4271229741792948,-0.41094653531099645
