Date,Open,High,Low,Close,Adj Close,Volume
2007-09-17,40.43,40.560001,40.363997999999995,40.376999,40.376999,0.0
2007-09-18,40.380001,40.599998,40.165001000000004,40.216999,40.216999,0.0
2007-09-19,40.220001,40.294998,39.945,40.033001,40.033001,0.0
2007-09-20,40.040001000000004,40.042,39.603001,39.615002000000004,39.615002000000004,0.0
2007-09-21,39.619999,39.889998999999996,39.587002000000005,39.77,39.77,0.0
2007-09-24,39.82,39.830002,39.428001,39.431,39.431,0.0
2007-09-25,39.439999,39.830002,39.425999,39.66,39.66,0.0
2007-09-26,39.655998,39.705002,39.445,39.632999,39.632999,0.0
2007-09-27,39.639998999999996,39.799999,39.544998,39.653,39.653,0.0
2007-09-28,39.66,39.810001,39.564999,39.575001,39.575001,0.0
2007-10-01,39.580002,39.764998999999996,39.564999,39.667999,39.667999,0.0
2007-10-02,39.68,39.68,39.546001000000004,39.573002,39.573002,0.0
2007-10-03,39.580002,39.855,39.306999,39.32,39.32,0.0
2007-10-04,39.319,39.572497999999996,39.150002,39.216,39.216,0.0
2007-10-05,39.220001,39.514998999999996,39.209,39.404999,39.404999,0.0
2007-10-08,39.389998999999996,39.465,39.334998999999996,39.352001,39.352001,0.0
2007-10-09,39.360001000000004,39.537498,39.141998,39.154999,39.154999,0.0
2007-10-10,39.16,39.342499,39.028999,39.174999,39.174999,0.0
2007-10-11,39.18,39.310001,39.064999,39.236,39.236,0.0
2007-10-12,39.235001000000004,39.369999,39.095001,39.095001,39.095001,0.0
2007-10-15,39.299999,39.314999,39.224998,39.236,39.236,0.0
2007-10-16,39.240002000000004,39.349998,39.145,39.154999,39.154999,0.0
2007-10-17,39.16,39.825001,39.147999,39.471001,39.471001,0.0
2007-10-18,39.48,39.674999,39.365002000000004,39.555,39.555,0.0
2007-10-19,39.560001,39.790001000000004,39.446999,39.450001,39.450001,0.0
2007-10-22,39.892502,39.900002,39.647999,39.652,39.652,0.0
2007-10-23,39.66,39.720001,39.405998,39.415001000000004,39.415001000000004,0.0
2007-10-24,39.419998,39.634997999999996,39.308997999999995,39.375,39.375,0.0
2007-10-25,39.380001,39.57,39.285,39.473,39.473,0.0
2007-10-26,39.48,39.564999,39.235001000000004,39.235001000000004,39.235001000000004,0.0
2007-10-29,39.235001000000004,39.455002,39.200001,39.215,39.215,0.0
2007-10-30,39.214001,39.447497999999996,39.206001,39.310001,39.310001,0.0
2007-10-31,39.32,39.330002,39.146,39.174,39.174,0.0
2007-11-01,39.18,39.325001,39.154999,39.256001,39.256001,0.0
2007-11-02,39.259997999999996,39.384997999999996,39.195,39.195,39.195,0.0
2007-11-05,39.233002,39.365002000000004,39.115002000000004,39.256001,39.256001,0.0
2007-11-06,39.252998,39.294998,39.125,39.215,39.215,0.0
2007-11-07,39.165001000000004,39.259997999999996,39.113997999999995,39.129002,39.129002,0.0
2007-11-08,39.095001,39.345001,39.064999,39.249001,39.249001,0.0
2007-11-09,39.259997999999996,39.261002000000005,38.979,39.044998,39.044998,0.0
2007-11-12,38.995998,39.375,38.987999,39.271999,39.271999,0.0
2007-11-13,39.279999,39.384997999999996,39.150002,39.353001,39.353001,0.0
2007-11-14,39.150002,39.34,39.119999,39.259997999999996,39.259997999999996,0.0
